searchSteps,timeToFinishWeight,levelPack,levelIndex,win,% travelled,run time,game ticks,planning time,total plannings,nodes evaluated,most backtracked nodes
9,1.0,original,5,true,1.00,30,815,22,1,267,87
9,1.0,original,6,true,1.00,13,489,8,1,119,46
9,1.0,original,7,true,1.00,4902,711,4897,149,58344,170
9,1.0,original,8,true,1.00,11303,791,11299,352,142853,357
9,1.0,original,9,true,1.00,23,617,18,1,221,131
9,1.0,original,10,true,1.00,208,479,204,7,3630,146
9,1.0,original,11,true,1.00,19,680,13,1,153,44
9,1.0,original,12,true,1.00,105,1015,97,3,1099,120
9,1.0,original,13,true,1.00,25,509,21,1,353,95
9,1.0,original,14,true,1.00,13,563,8,1,99,12
9,1.0,original,15,true,1.00,42047,1361,42045,1312,517603,459
9,1.0,krys,1,true,1.00,14915,968,14910,808,181282,313
9,1.0,krys,2,true,1.00,12895,706,12891,453,156370,403
9,1.0,krys,3,false,0.70,15658,999,15654,999,222506,396
9,1.0,krys,4,true,1.00,15728,625,15726,531,194805,363
9,1.0,krys,5,true,1.00,16627,671,16624,511,225963,457
9,1.0,krys,6,false,0.77,28634,975,28633,975,356589,387
9,1.0,krys,7,true,1.00,2561,701,2556,78,31925,150
9,1.0,krys,8,true,1.00,22865,828,22865,763,292804,348
9,1.0,krys,9,true,1.00,12966,691,12964,430,168367,388
9,1.0,krys,10,true,1.00,14583,650,14582,460,185167,415
9,1.0,krys,11,true,1.00,1788,801,1781,54,20844,299
9,1.0,krys,12,false,0.61,26343,999,26339,999,299765,244
9,1.0,krys,13,false,0.55,7355,260,7353,260,93109,28
9,1.0,krys,14,true,1.00,235,701,229,7,2732,287
9,1.0,krys,15,true,1.00,12154,564,12152,543,175473,398
9,1.0,patternCount,1,false,0.94,13083,585,13081,585,205781,416
9,1.0,patternCount,2,true,1.00,22,738,16,1,213,75
9,1.0,patternCount,3,true,1.00,20418,841,20415,819,308908,485
9,1.0,patternCount,4,true,1.00,5133,664,5130,181,76906,341
9,1.0,patternCount,5,true,1.00,29,673,23,1,316,59
9,1.0,patternCount,6,true,1.00,15,593,9,2,118,10
9,1.0,patternCount,7,true,1.00,170,857,163,83,2743,218
9,1.0,patternCount,8,true,1.00,17972,714,17970,659,278473,394
9,1.0,patternCount,9,true,1.00,18,596,15,1,179,67
9,1.0,patternCount,10,true,1.00,17,674,11,1,128,32
9,1.0,patternCount,11,false,0.85,25737,964,25735,964,363394,508
9,1.0,patternCount,12,true,1.00,23,697,17,1,238,76
9,1.0,patternCount,13,true,1.00,29,603,24,3,334,136
9,1.0,patternCount,14,true,1.00,1265,670,1259,46,17012,121
9,1.0,patternCount,15,true,1.00,17,717,11,1,150,21
9,1.2,original,1,true,1.00,8,473,4,1,54,1
9,1.2,original,2,true,1.00,14,532,9,1,104,12
9,1.2,original,3,true,1.00,18,491,14,1,205,42
9,1.2,original,4,false,0.95,24915,757,24915,757,302507,359
9,1.2,original,5,true,1.00,29,869,21,1,243,96
9,1.2,original,6,true,1.00,13,489,8,1,119,46
9,1.2,original,7,true,1.00,5400,619,5396,165,64494,181
9,1.2,original,8,true,1.00,10981,791,10977,343,137328,348
9,1.2,original,9,true,1.00,24,617,19,1,230,142
9,1.2,original,10,true,1.00,208,479,204,7,3588,152
9,1.2,original,11,true,1.00,19,680,13,1,154,44
9,1.2,original,12,true,1.00,105,1015,96,3,1095,140
9,1.2,original,13,true,1.00,23,545,18,1,295,105
9,1.2,original,14,true,1.00,13,563,8,1,92,12
9,1.2,original,15,true,1.00,40857,1325,40856,1276,536010,460
9,1.2,krys,1,true,1.00,14903,968,14897,808,181735,336
9,1.2,krys,2,true,1.00,12635,686,12633,433,155442,398
9,1.2,krys,3,false,0.70,15311,999,15302,999,215836,396
9,1.2,krys,4,true,1.00,15945,633,15944,539,198158,364
9,1.2,krys,5,true,1.00,16668,690,16668,512,230041,374
9,1.2,krys,6,false,0.77,28696,988,28694,988,356074,408
9,1.2,krys,7,true,1.00,2560,701,2554,78,33076,141
9,1.2,krys,8,true,1.00,22882,828,22881,763,290501,359
9,1.2,krys,9,true,1.00,12941,718,12938,429,166700,393
9,1.2,krys,10,true,1.00,14167,650,14165,433,182404,435
9,1.2,krys,11,true,1.00,1788,801,1781,54,20729,183
9,1.2,krys,12,false,0.61,26709,999,26709,999,299176,266
9,1.2,krys,13,false,0.55,7361,260,7359,260,93354,29
9,1.2,krys,14,true,1.00,8420,706,8412,264,95032,346
9,1.2,krys,15,true,1.00,14340,629,14335,608,176245,428
9,1.2,patternCount,1,false,0.80,14303,551,14303,551,225179,473
9,1.2,patternCount,2,true,1.00,22,738,16,1,216,78
9,1.2,patternCount,3,true,1.00,19620,804,19618,782,298754,502
9,1.2,patternCount,4,true,1.00,5702,664,5698,199,85670,406
9,1.2,patternCount,5,true,1.00,33,673,27,1,343,80
9,1.2,patternCount,6,true,1.00,15,593,10,2,118,10
9,1.2,patternCount,7,true,1.00,170,857,164,83,2690,161
9,1.2,patternCount,8,true,1.00,15686,633,15684,578,243490,441
9,1.2,patternCount,9,true,1.00,18,596,13,1,181,67
9,1.2,patternCount,10,true,1.00,16,674,12,1,127,30
9,1.2,patternCount,11,true,1.00,20191,793,20190,738,317463,539
9,1.2,patternCount,12,true,1.00,17,571,12,1,157,37
9,1.2,patternCount,13,true,1.00,28,550,24,3,348,164
9,1.2,patternCount,14,true,1.00,1954,677,1949,80,26033,142
9,1.2,patternCount,15,true,1.00,17,726,11,1,145,20
9,1.4,original,1,true,1.00,9,473,5,1,54,1
9,1.4,original,2,true,1.00,14,532,9,1,104,12
9,1.4,original,3,true,1.00,12,509,8,1,115,22
9,1.4,original,4,false,0.95,30426,931,30426,931,370470,366
9,1.4,original,5,true,1.00,26,797,19,1,215,107
9,1.4,original,6,true,1.00,13,489,8,1,119,46
9,1.4,original,7,true,1.00,5400,619,5396,165,65507,153
9,1.4,original,8,true,1.00,10984,791,10979,343,139907,309
9,1.4,original,9,true,1.00,22,617,17,1,211,123
9,1.4,original,10,true,1.00,208,479,204,7,3646,153
9,1.4,original,11,true,1.00,19,680,13,1,153,46
9,1.4,original,12,true,1.00,106,1015,98,3,1103,148
9,1.4,original,13,true,1.00,23,545,18,1,296,129
9,1.4,original,14,true,1.00,14,590,8,1,99,12
9,1.4,original,15,true,1.00,40856,1325,40855,1276,535826,467
9,1.4,krys,1,true,1.00,14933,968,14925,808,179675,313
9,1.4,krys,2,true,1.00,12423,685,12418,432,153304,401
9,1.4,krys,3,false,0.70,15381,999,15374,999,218937,402
9,1.4,krys,4,true,1.00,17245,701,17243,607,213758,376
9,1.4,krys,5,true,1.00,16762,674,16760,514,232565,405
9,1.4,krys,6,false,0.77,28651,976,28650,976,355807,425
9,1.4,krys,7,true,1.00,2560,701,2554,78,33169,142
9,1.4,krys,8,true,1.00,21620,835,21619,770,241233,284
9,1.4,krys,9,true,1.00,12916,803,12909,436,161854,391
9,1.4,krys,10,true,1.00,16068,750,16066,515,206621,427
9,1.4,krys,11,true,1.00,5184,713,5178,163,61219,255
9,1.4,krys,12,false,0.61,26779,999,26776,999,298617,211
9,1.4,krys,13,false,0.55,7385,260,7385,260,93970,29
9,1.4,krys,14,true,1.00,3135,784,3129,99,38360,313
9,1.4,krys,15,true,1.00,14294,629,14293,608,208551,419
9,1.4,patternCount,1,false,0.80,14304,551,14303,551,223545,378
9,1.4,patternCount,2,true,1.00,13,576,8,1,105,8
9,1.4,patternCount,3,true,1.00,19272,804,19270,782,292914,471
9,1.4,patternCount,4,true,1.00,5932,626,5928,206,90000,77
9,1.4,patternCount,5,true,1.00,33,673,27,1,360,81
9,1.4,patternCount,6,true,1.00,15,593,10,2,114,8
9,1.4,patternCount,7,true,1.00,164,857,156,83,2681,156
9,1.4,patternCount,8,true,1.00,17975,714,17974,659,278531,445
9,1.4,patternCount,9,true,1.00,18,596,13,1,173,60
9,1.4,patternCount,10,true,1.00,16,674,10,1,117,21
9,1.4,patternCount,11,true,1.00,19598,791,19597,736,307406,564
9,1.4,patternCount,12,true,1.00,17,571,12,1,157,44
9,1.4,patternCount,13,true,1.00,33,550,28,3,393,198
9,1.4,patternCount,14,true,1.00,2296,572,2292,78,30310,97
9,1.4,patternCount,15,true,1.00,18,747,11,1,149,20
9,1.6,original,1,true,1.00,9,473,5,1,54,1
9,1.6,original,2,true,1.00,14,532,10,1,104,12
9,1.6,original,3,true,1.00,14,563,9,1,133,36
9,1.6,original,4,true,1.00,25180,807,25179,767,306900,365
9,1.6,original,5,true,1.00,28,797,20,1,235,127
9,1.6,original,6,true,1.00,12,489,8,1,119,46
9,1.6,original,7,true,1.00,4919,837,4913,149,59545,200
9,1.6,original,8,true,1.00,10985,791,10981,343,142022,264
9,1.6,original,9,true,1.00,23,617,17,1,217,129
9,1.6,original,10,true,1.00,209,479,204,7,3680,153
9,1.6,original,11,true,1.00,19,698,14,1,152,46
9,1.6,original,12,true,1.00,106,1015,97,3,1099,162
9,1.6,original,13,true,1.00,25,545,21,1,337,139
9,1.6,original,14,true,1.00,14,590,9,1,99,12
9,1.6,original,15,true,1.00,41847,1355,41846,1306,548307,452
9,1.6,krys,1,false,0.76,15640,769,15632,769,186471,331
9,1.6,krys,2,true,1.00,11414,787,11410,390,140027,364
9,1.6,krys,3,false,0.70,15510,999,15503,999,221074,310
9,1.6,krys,4,true,1.00,16857,672,16855,578,177895,380
9,1.6,krys,5,true,1.00,16665,681,16663,512,227632,373
9,1.6,krys,6,false,0.77,28722,976,28721,976,359219,443
9,1.6,krys,7,true,1.00,2560,701,2554,78,33007,125
9,1.6,krys,8,true,1.00,24609,979,24606,873,318270,419
9,1.6,krys,9,true,1.00,15986,829,15983,522,208885,374
9,1.6,krys,10,true,1.00,14020,750,14018,443,178388,442
9,1.6,krys,11,true,1.00,5647,916,5640,177,66887,291
9,1.6,krys,12,false,0.61,26785,999,26784,999,300014,243
9,1.6,krys,13,false,0.55,7361,260,7361,260,92218,33
9,1.6,krys,14,true,1.00,3133,784,3128,99,38076,293
9,1.6,krys,15,true,1.00,14299,629,14298,608,208624,363
9,1.6,patternCount,1,false,0.80,14305,551,14303,551,228743,505
9,1.6,patternCount,2,true,1.00,13,576,8,1,105,8
9,1.6,patternCount,3,true,1.00,19495,804,19492,782,293643,495
9,1.6,patternCount,4,true,1.00,5931,626,5927,206,89950,78
9,1.6,patternCount,5,true,1.00,34,673,28,1,369,85
9,1.6,patternCount,6,true,1.00,14,593,9,2,114,8
9,1.6,patternCount,7,true,1.00,165,857,158,83,2706,152
9,1.6,patternCount,8,true,1.00,18019,714,18019,659,281952,479
9,1.6,patternCount,9,true,1.00,18,596,13,1,174,60
9,1.6,patternCount,10,true,1.00,15,674,10,1,117,21
9,1.6,patternCount,11,false,0.85,18406,675,18404,675,283749,527
9,1.6,patternCount,12,true,1.00,16,571,11,1,160,45
9,1.6,patternCount,13,true,1.00,33,550,29,3,402,210
9,1.6,patternCount,14,true,1.00,2984,588,2980,110,39775,100
9,1.6,patternCount,15,true,1.00,18,747,12,1,153,24
9,1.8,original,1,true,1.00,9,473,5,1,54,1
9,1.8,original,2,true,1.00,14,532,9,1,104,12
9,1.8,original,3,true,1.00,13,563,8,1,131,36
9,1.8,original,4,true,1.00,28219,926,28218,859,347485,408
9,1.8,original,5,true,1.00,27,797,21,1,229,126
9,1.8,original,6,true,1.00,13,489,9,1,119,46
9,1.8,original,7,true,1.00,4919,837,4913,149,58471,198
9,1.8,original,8,true,1.00,10266,799,10262,315,133588,272
9,1.8,original,9,true,1.00,24,617,19,1,222,134
9,1.8,original,10,true,1.00,208,479,204,7,3675,177
9,1.8,original,11,true,1.00,19,707,13,1,155,47
9,1.8,original,12,true,1.00,106,1015,97,3,1095,178
9,1.8,original,13,true,1.00,25,545,21,1,346,148
9,1.8,original,14,true,1.00,13,590,9,1,97,10
9,1.8,original,15,true,1.00,42607,1380,42605,1331,507509,466
9,1.8,krys,1,true,1.00,13363,884,13352,760,160653,345
9,1.8,krys,2,true,1.00,12543,685,12541,432,155340,399
9,1.8,krys,3,false,0.70,15516,999,15508,999,217855,317
9,1.8,krys,4,true,1.00,16763,672,16761,578,211655,395
9,1.8,krys,5,true,1.00,16749,683,16748,514,228330,374
9,1.8,krys,6,true,1.00,11372,860,11367,372,138128,433
9,1.8,krys,7,true,1.00,2560,701,2555,78,33337,336
9,1.8,krys,8,true,1.00,19517,699,19516,634,241802,375
9,1.8,krys,9,true,1.00,16264,831,16262,533,210136,376
9,1.8,krys,10,true,1.00,13970,650,13969,442,180925,415
9,1.8,krys,11,true,1.00,5645,916,5638,177,67108,290
9,1.8,krys,12,false,0.61,26787,999,26784,999,301930,317
9,1.8,krys,13,false,0.55,7363,260,7362,260,93259,40
9,1.8,krys,14,true,1.00,2447,758,2441,74,29688,179
9,1.8,krys,15,true,1.00,13042,590,13036,569,190693,360
9,1.8,patternCount,1,false,0.80,14274,551,14274,551,225356,418
9,1.8,patternCount,2,true,1.00,13,576,8,1,105,8
9,1.8,patternCount,3,true,1.00,19610,804,19609,782,298357,429
9,1.8,patternCount,4,true,1.00,5931,626,5927,206,89815,78
9,1.8,patternCount,5,true,1.00,34,673,28,1,366,82
9,1.8,patternCount,6,true,1.00,15,593,10,2,117,10
9,1.8,patternCount,7,true,1.00,194,857,187,83,3176,149
9,1.8,patternCount,8,true,1.00,18026,714,18024,659,278224,457
9,1.8,patternCount,9,true,1.00,18,596,13,1,174,53
9,1.8,patternCount,10,true,1.00,15,674,10,1,117,21
9,1.8,patternCount,11,false,0.85,15716,586,15715,586,243926,521
9,1.8,patternCount,12,true,1.00,16,571,11,1,160,45
9,1.8,patternCount,13,true,1.00,35,550,30,3,430,238
9,1.8,patternCount,14,true,1.00,1900,560,1896,66,25852,82
9,1.8,patternCount,15,true,1.00,18,747,11,1,153,24
9,2.0,original,1,true,1.00,9,473,5,1,54,1
9,2.0,original,2,true,1.00,15,532,10,1,108,16
9,2.0,original,3,true,1.00,14,563,10,1,131,36
9,2.0,original,4,false,0.95,29172,888,29172,888,323807,352
9,2.0,original,5,true,1.00,27,797,21,1,230,127
9,2.0,original,6,true,1.00,13,489,8,1,120,46
9,2.0,original,7,true,1.00,4919,837,4913,149,59312,198
9,2.0,original,8,true,1.00,11313,732,11309,347,147776,330
9,2.0,original,9,true,1.00,25,617,20,1,250,162
9,2.0,original,10,true,1.00,209,479,205,7,3676,184
9,2.0,original,11,true,1.00,20,707,15,1,160,52
9,2.0,original,12,true,1.00,106,1015,97,3,1102,181
9,2.0,original,13,true,1.00,25,545,21,1,336,155
9,2.0,original,14,true,1.00,14,590,9,1,97,10
9,2.0,original,15,true,1.00,41649,1351,41648,1302,546581,467
9,2.0,krys,1,true,1.00,15009,995,15003,835,182370,299
9,2.0,krys,2,true,1.00,12541,685,12538,432,152947,398
9,2.0,krys,3,false,0.70,15530,999,15526,999,220187,326
9,2.0,krys,4,true,1.00,16333,657,16331,563,207028,358
9,2.0,krys,5,true,1.00,14056,573,14055,431,187836,426
9,2.0,krys,6,true,1.00,10946,883,10940,359,133184,435
9,2.0,krys,7,true,1.00,13230,654,13228,413,173124,322
9,2.0,krys,8,true,1.00,15948,702,15946,488,190612,319
9,2.0,krys,9,true,1.00,15160,784,15158,495,198167,413
9,2.0,krys,10,true,1.00,12574,750,12571,398,161479,430
9,2.0,krys,11,true,1.00,13293,815,13289,409,156159,335
9,2.0,krys,12,false,0.61,26814,999,26813,999,301454,261
9,2.0,krys,13,false,0.55,7366,260,7365,260,93164,40
9,2.0,krys,14,true,1.00,369,758,362,11,4430,151
9,2.0,krys,15,true,1.00,19596,792,19591,771,284625,432
9,2.0,patternCount,1,false,0.80,14273,551,14272,551,228792,419
9,2.0,patternCount,2,true,1.00,13,576,9,1,105,8
9,2.0,patternCount,3,true,1.00,19281,804,19278,782,246412,415
9,2.0,patternCount,4,true,1.00,5932,626,5928,206,89402,92
9,2.0,patternCount,5,true,1.00,34,673,28,1,369,86
9,2.0,patternCount,6,true,1.00,15,593,10,2,118,11
9,2.0,patternCount,7,true,1.00,194,857,188,83,3176,146
9,2.0,patternCount,8,true,1.00,18025,714,18023,659,281644,427
9,2.0,patternCount,9,true,1.00,18,596,13,1,174,53
9,2.0,patternCount,10,true,1.00,15,674,9,1,108,15
9,2.0,patternCount,11,false,0.85,19732,697,19732,697,303816,509
9,2.0,patternCount,12,true,1.00,17,571,12,1,161,46
9,2.0,patternCount,13,true,1.00,36,550,32,3,443,250
9,2.0,patternCount,14,true,1.00,1900,560,1895,66,25379,82
9,2.0,patternCount,15,true,1.00,18,747,12,1,156,24
10,0.2,original,1,true,1.00,21,535,16,1,178,41
10,0.2,original,2,true,1.00,7162,467,7159,219,75752,335
10,0.2,original,3,true,1.00,4887,489,4884,155,67647,452
10,0.2,original,4,false,0.95,216269,6666,216267,6666,2314030,369
10,0.2,original,5,true,1.00,5052,617,5048,153,53876,327
10,0.2,original,6,true,1.00,1198,380,1195,38,15692,207
10,0.2,original,7,true,1.00,7918,584,7915,240,85472,338
10,0.2,original,8,true,1.00,6374,383,6372,199,72588,328
10,0.2,original,9,true,1.00,169,529,164,5,1762,232
10,0.2,original,10,true,1.00,5326,458,5321,174,39338,341
10,0.2,original,11,false,0.94,16997,540,16996,540,192949,291
10,0.2,original,12,true,1.00,23277,942,23275,708,251541,322
10,0.2,original,13,true,1.00,9842,522,9840,318,138516,385
10,0.2,original,14,true,1.00,7690,522,7687,233,79021,298
10,0.2,original,15,true,1.00,36466,1159,36466,1125,416799,412
10,0.2,krys,1,false,0.75,8492,452,8490,452,90701,336
10,0.2,krys,2,true,1.00,16306,719,16304,511,188626,378
10,0.2,krys,3,false,0.70,14185,999,14182,999,192279,336
10,0.2,krys,4,false,0.68,11894,418,11894,418,130178,338
10,0.2,krys,5,true,1.00,11838,526,11836,410,145643,373
10,0.2,krys,6,false,0.77,8876,365,8875,365,102917,408
10,0.2,krys,7,true,1.00,18570,607,18570,575,202698,297
10,0.2,krys,8,false,0.96,16002,589,16001,589,176939,336
10,0.2,krys,9,true,1.00,12478,648,12475,400,149532,367
10,0.2,krys,10,true,1.00,20014,669,20013,633,230524,412
10,0.2,krys,11,true,1.00,12710,601,12709,412,131376,246
10,0.2,krys,12,false,0.61,10878,999,10858,999,113965,242
10,0.2,krys,13,false,0.77,12959,521,12959,521,153517,343
10,0.2,krys,14,true,1.00,10162,580,10160,320,110785,343
10,0.2,krys,15,false,0.80,8194,381,8192,381,97237,290
10,0.2,patternCount,1,false,0.77,18474,667,18470,667,221774,394
10,0.2,patternCount,2,true,1.00,528,576,522,193,8070,96
10,0.2,patternCount,3,true,1.00,11262,725,11254,701,161860,427
10,0.2,patternCount,4,true,1.00,3099,707,3094,277,44557,196
10,0.2,patternCount,5,true,1.00,4685,534,4682,214,64821,351
10,0.2,patternCount,6,true,1.00,3234,611,3230,105,40856,279
10,0.2,patternCount,7,true,1.00,8816,640,8813,395,121997,247
10,0.2,patternCount,8,true,1.00,10737,588,10734,559,140262,375
10,0.2,patternCount,9,true,1.00,1269,487,1263,130,20266,213
10,0.2,patternCount,10,true,1.00,4779,459,4777,183,71327,298
10,0.2,patternCount,11,false,0.84,17593,720,17591,720,238499,311
10,0.2,patternCount,12,true,1.00,161,510,157,24,2283,388
10,0.2,patternCount,13,true,1.00,23,409,20,4,274,162
10,0.2,patternCount,14,true,1.00,921,596,915,95,13937,149
10,0.2,patternCount,15,true,1.00,2879,563,2876,169,42114,119
10,0.4,original,1,true,1.00,12,555,7,1,78,16
10,0.4,original,2,true,1.00,20,544,15,1,162,73
10,0.4,original,3,true,1.00,198,550,193,6,2694,182
10,0.4,original,4,false,0.95,216503,6666,216502,6666,2349155,377
10,0.4,original,5,true,1.00,29,705,22,1,240,63
10,0.4,original,6,true,1.00,233,500,228,7,3055,109
10,0.4,original,7,true,1.00,891,661,886,27,9057,290
10,0.4,original,8,true,1.00,10497,770,10493,324,116562,351
10,0.4,original,9,true,1.00,16,535,11,1,116,46
10,0.4,original,10,true,1.00,297,613,292,9,4038,339
10,0.4,original,11,false,0.94,19636,627,19636,627,208317,234
10,0.4,original,12,true,1.00,10396,949,10390,315,112944,279
10,0.4,original,13,true,1.00,4850,451,4847,166,68475,329
10,0.4,original,14,true,1.00,15,555,10,1,97,16
10,0.4,original,15,true,1.00,39276,1256,39276,1222,467424,359
10,0.4,krys,1,false,0.75,10035,498,10033,498,104329,325
10,0.4,krys,2,true,1.00,10107,723,10103,314,116517,333
10,0.4,krys,3,false,0.70,13051,999,13045,999,175764,373
10,0.4,krys,4,true,1.00,15989,839,15983,605,181012,292
10,0.4,krys,5,true,1.00,12150,686,12147,390,158312,393
10,0.4,krys,6,false,0.59,29585,999,29585,999,308337,370
10,0.4,krys,7,true,1.00,7526,620,7522,229,82989,311
10,0.4,krys,8,false,0.96,16622,655,16622,655,179697,295
10,0.4,krys,9,true,1.00,12022,712,12017,383,142787,367
10,0.4,krys,10,true,1.00,20042,700,20041,649,229568,350
10,0.4,krys,11,true,1.00,4090,714,4084,125,41672,200
10,0.4,krys,12,false,0.61,12044,999,12035,999,118416,259
10,0.4,krys,13,false,0.77,14317,585,14317,585,171827,275
10,0.4,krys,14,true,1.00,9144,666,9140,280,101523,320
10,0.4,krys,15,false,0.80,10128,476,10128,476,124326,47
10,0.4,patternCount,1,false,0.76,12940,489,12938,489,180054,405
10,0.4,patternCount,2,true,1.00,454,596,450,193,8010,48
10,0.4,patternCount,3,true,1.00,9907,650,9902,626,145718,394
10,0.4,patternCount,4,true,1.00,3231,735,3225,277,46330,176
10,0.4,patternCount,5,true,1.00,4701,530,4697,214,64685,332
10,0.4,patternCount,6,true,1.00,71,696,65,3,814,86
10,0.4,patternCount,7,true,1.00,9292,640,9283,395,108938,205
10,0.4,patternCount,8,true,1.00,13886,623,13883,594,171286,281
10,0.4,patternCount,9,true,1.00,1835,526,1830,169,29448,207
10,0.4,patternCount,10,true,1.00,6955,529,6952,253,106336,110
10,0.4,patternCount,11,false,0.84,15909,647,15906,647,217124,419
10,0.4,patternCount,12,true,1.00,246,589,242,27,3517,379
10,0.4,patternCount,13,true,1.00,23,423,19,4,285,184
10,0.4,patternCount,14,true,1.00,550,645,544,64,8316,118
10,0.4,patternCount,15,true,1.00,3040,583,3035,169,44504,26
10,0.6,original,1,true,1.00,12,555,7,1,77,13
10,0.6,original,2,true,1.00,17,544,12,1,123,46
10,0.6,original,3,true,1.00,1028,667,1023,33,14472,258
10,0.6,original,4,false,0.95,216191,6666,216191,6666,2357789,358
10,0.6,original,5,true,1.00,28,845,22,1,221,57
10,0.6,original,6,true,1.00,231,610,226,7,3012,134
10,0.6,original,7,true,1.00,26,695,20,1,213,74
10,0.6,original,8,true,1.00,6208,733,6203,197,70169,296
10,0.6,original,9,true,1.00,13,535,8,1,92,31
10,0.6,original,10,true,1.00,168,609,163,5,2291,171
10,0.6,original,11,false,0.94,19635,627,19635,627,244487,318
10,0.6,original,12,true,1.00,11789,1074,11783,360,128825,226
10,0.6,original,13,true,1.00,3788,663,3783,129,53664,381
10,0.6,original,14,true,1.00,13,555,8,1,85,13
10,0.6,original,15,true,1.00,44765,1422,44765,1388,502755,427
10,0.6,krys,1,false,0.75,9541,488,9536,488,98046,315
10,0.6,krys,2,true,1.00,10087,783,10082,314,119023,324
10,0.6,krys,3,false,0.70,13075,999,13069,999,176526,361
10,0.6,krys,4,true,1.00,17210,944,17206,650,197622,325
10,0.6,krys,5,true,1.00,19474,789,19470,643,246445,442
10,0.6,krys,6,false,0.77,15280,602,15278,602,163743,282
10,0.6,krys,7,true,1.00,6879,620,6875,209,78330,296
10,0.6,krys,8,false,0.96,16494,616,16494,616,181057,325
10,0.6,krys,9,true,1.00,11185,747,11182,349,131875,369
10,0.6,krys,10,true,1.00,22772,833,22770,731,261746,362
10,0.6,krys,11,true,1.00,426,712,419,13,4449,147
10,0.6,krys,12,false,0.61,12126,999,12118,999,116619,213
10,0.6,krys,13,false,0.77,14584,570,14584,570,173973,268
10,0.6,krys,14,true,1.00,1158,771,1152,35,12465,209
10,0.6,krys,15,false,0.80,11437,516,11435,516,147696,33
10,0.6,patternCount,1,false,0.77,14671,577,14667,577,206478,352
10,0.6,patternCount,2,true,1.00,455,596,450,193,8003,49
10,0.6,patternCount,3,true,1.00,11773,755,11771,731,175259,365
10,0.6,patternCount,4,true,1.00,3344,735,3339,277,47964,165
10,0.6,patternCount,5,true,1.00,4716,530,4710,214,63978,317
10,0.6,patternCount,6,true,1.00,28,724,23,1,283,60
10,0.6,patternCount,7,true,1.00,8808,640,8803,395,121806,224
10,0.6,patternCount,8,true,1.00,12623,596,12623,567,174458,338
10,0.6,patternCount,9,true,1.00,1835,526,1830,169,29477,195
10,0.6,patternCount,10,true,1.00,6725,529,6722,253,103662,120
10,0.6,patternCount,11,false,0.84,16073,652,16073,652,219834,314
10,0.6,patternCount,12,true,1.00,186,667,181,25,2685,143
10,0.6,patternCount,13,true,1.00,24,423,20,4,286,186
10,0.6,patternCount,14,true,1.00,573,645,567,64,8660,129
10,0.6,patternCount,15,true,1.00,3896,583,3883,169,40445,80
10,0.8,original,1,true,1.00,31,555,19,1,86,12
10,0.8,original,2,true,1.00,40,534,29,1,121,48
10,0.8,original,3,true,1.00,2342,368,2336,74,14304,173
10,0.8,original,4,false,0.95,216328,6666,216326,6666,2361695,317
10,0.8,original,5,true,1.00,23,815,15,1,163,50
10,0.8,original,6,true,1.00,225,610,220,7,3031,115
10,0.8,original,7,true,1.00,21,695,15,1,156,44
10,0.8,original,8,true,1.00,3833,757,3827,121,43292,220
10,0.8,original,9,true,1.00,13,535,8,1,91,31
10,0.8,original,10,true,1.00,55,686,49,2,687,78
10,0.8,original,11,false,0.94,20594,657,20593,657,258538,325
10,0.8,original,12,true,1.00,11517,994,11512,350,138483,284
10,0.8,original,13,true,1.00,3816,664,3812,130,54369,419
10,0.8,original,14,true,1.00,12,555,8,1,83,12
10,0.8,original,15,true,1.00,47422,1490,47421,1456,559422,421
10,0.8,krys,1,false,0.75,9696,488,9690,488,81526,291
10,0.8,krys,2,true,1.00,7647,682,7644,253,95942,404
10,0.8,krys,3,false,0.70,13155,999,13151,999,175336,367
10,0.8,krys,4,true,1.00,16918,969,16910,635,196141,333
10,0.8,krys,5,true,1.00,11416,686,11403,370,146410,383
10,0.8,krys,6,false,0.59,29641,999,29637,999,308998,350
10,0.8,krys,7,true,1.00,11401,720,11397,349,131579,339
10,0.8,krys,8,false,0.96,20647,785,20644,785,226846,315
10,0.8,krys,9,true,1.00,11228,747,11225,349,130805,329
10,0.8,krys,10,true,1.00,26538,933,26536,831,305090,354
10,0.8,krys,11,true,1.00,426,712,419,13,4454,210
10,0.8,krys,12,false,0.61,12195,999,12191,999,114814,84
10,0.8,krys,13,false,0.77,15111,591,15110,591,177197,325
10,0.8,krys,14,true,1.00,2973,679,2968,93,32307,210
10,0.8,krys,15,false,0.80,11428,516,11426,516,146808,34
10,0.8,patternCount,1,false,0.77,14677,577,14674,577,209383,430
10,0.8,patternCount,2,true,1.00,456,596,452,193,8049,47
10,0.8,patternCount,3,true,1.00,11842,755,11834,731,177235,306
10,0.8,patternCount,4,true,1.00,3400,805,3394,277,48951,159
10,0.8,patternCount,5,true,1.00,51,695,45,19,635,213
10,0.8,patternCount,6,true,1.00,29,734,23,1,288,67
10,0.8,patternCount,7,true,1.00,8809,640,8805,395,122392,209
10,0.8,patternCount,8,true,1.00,12819,588,12814,559,177293,395
10,0.8,patternCount,9,true,1.00,1840,544,1837,167,29447,197
10,0.8,patternCount,10,true,1.00,7021,529,7017,253,108490,116
10,0.8,patternCount,11,false,0.84,16143,652,16141,652,220584,242
10,0.8,patternCount,12,true,1.00,185,667,180,25,2705,142
